Game Name,Package Name,Description,Icon URL,Category
"Surprise Onet - Connect Game","com.onet.connect.girls.puzzle.an","😍Surprise Onet is a connect-matching game for adults to play and explore the sensual world!<br><br>👙Are you boring of mundane onet games and looking for something more crazy? Don&#39;t miss the Adult Onet! In this puzzle-blast game, we&#39;ve added a twist to the classic onet gameplay exclusively for adults who want to add a twist.<br><br>👙HOW TO PLAY?<br>With memory of your brain and concentration of your mind, connect to eliminate them by connecting pairs of identical images during the given time, and you can get the ladies pictures!<br>* Match and connect two same pairs to eliminate all in limit time.<br>* No more than 2 inflection points of polyline.<br>* 4 useful tools：Prompt, Rearrange, Snowflake, MagicWand<br>* More scores and higher level you get, more beautiful picture!<br><br>FEATURES of Adult Onet:<br>❤️‍🔥 Free  Onet Memory game: Completely Free! Dive into a collection of seductive conneting-matching designed for adults. Explore a variety of themes.<br>❤️‍🔥 Easy and horny for adults to play: the line connect game you can learn in 3 seconds.<br>❤️‍🔥 Crazy and Sensual: Just eliminate pairs, massive pictures of sensual ladies waiting for you to discover.<br>❤️‍🔥 Updated daily with lots of pictures and levels for you! Just match-conneting!<br><br>🤤 Enjoy this colorful brain game that will sharpen your brain and test your memory and matching skills, and embrace your sensual side, relax with the hottest adult coloring picture ine the puzzle onet game!<br><br>💕 If you’re looking for this awesome time-killer puzzle game, don&#39;t miss the free addicting casual connecting games!  Our adult onet game is more than just Onet; it&#39;s a journey into your deepest desires and creative fantasies!  <br> <br>💋Surprise Onet - Adult Match Game is fun and addictive, and we can’t promise you will not fall in love with this crazy memory game!<br><br>Download this great memory matching game now and join a twist to your onet adventures!! Get ready to have a blast and have a nice relaxing time with puzzle match-connecting.","https://play-lh.googleusercontent.com/6BbJhxTX_v0Z7IWC-kflQn_-dBHT6CKQMEhoiZlcpr0y6SyZ0D28C-h79wY0-iYfGjE","GAME_TRIVIA"
"Trivia Crush","com.zd.answer","Have fun playing the hottest trivia game! With over 100 categories to choose from, there’s something there for everyone!<br><br>Trivia Crush has a massive variety of questions and heaps of unlockable achievements for trivia addicts! Test your knowledge, join the laughter, nerves, &amp; nail-biting tension, and prove you are the ultimate quiz head today!<br><br>Trivia Crush Features:<br>- A new way of looking at trivia games<br>- Hundreds of thousands of exciting questions<br>- Over 100 categories to choose from including: animals, celebrities, food, sports, music, movies, TV shows, logos, history and more!<br>- Learn something new while having fun<br>- Tons of Trivia Categories for multiple choice quiz questions<br>- Use Classic lifelines such as 50:50 and Ask an expert<br>- Play anytime anywhere<br>- Tease your brain and put your knowledge to the test on-the-go","https://play-lh.googleusercontent.com/ebZHqb7wHEwPW1fCz4xy1m7V8qSzeE9dqW0EVxORFfZZF8hHr1Nl9WSoT01eAPJ8OQ","GAME_TRIVIA"
"Fun Frenzy Trivia Play Offline","com.fun.frenzy.trivia.android","DOWNLOAD the best NEW trivia games FREE!<br><br>Fun Frenzy Trivia has exciting trivia games free for trivia addicts and quiz heads! Challenge your family, feud with your friends and strangers! An exciting quiz game show on the go!<br><br>ENJOY CHALLENGING TRIVIA GAMEPLAY!<br>- Train your brain with addicting trivia games free to play<br>- Enjoy our new trivia games with levels offline<br>- Find out what the survey says and guess the ranked answers!<br>- Questions from 15+ categories including: general knowledge, food, celebrities, animals, sports, music, movies, TV shows, brands, science, and more!<br>- Can&#39;t figure out the answer? Use gems to get a hint and win the level!<br><br>FEATURES:<br>- Daily bonus coins and gems for free hints!<br>- Over 1000+ Levels of quiz games free!<br>- Solve over 10,000 trivia questions!<br>- Play trivia, crack your high score<br>- Easy to play and difficulty increases as you go - the perfect brain training game! <br>- Play quiz games OFFLINE - ONLINE anytime, anywhere.<br>- The best quiz app! Download Fun Frenzy Trivia. A quiz games general knowledge tester!<br><br>Get Fun Frenzy Trivia! For the best trivia game apps free for quizzes and trivia game fans, and more!<br><br>Play trivia games now in Fun Frenzy Trivia: the best trivia games without internet.<br><br>The prizes in this free trivia game are not exchangeable for real-world money or prizes. Having an issue with these free trivia and quiz games for android? For immediate support, contact us at support@superfree.com <br>Thanks!","https://play-lh.googleusercontent.com/1cpYuyfpAbZpmcc5nWfOxSEKiB2ZXY-Q_iwo0xYJq3G9lmT_D4U0-6dcp3sQzsvTIAT9","GAME_TRIVIA"
"Trivia Madness","com.gimica.triviamadness","Who doesn&#39;t love a fun quiz challenge? Trivia Madness is the ultimate Trivia Quiz experience. <br><br>Each round has 15 questions. If you&#39;re unsure about a question, there are many options to help you get the correct answer. <br><br>The quiz questions touch on a vast range of topics, from culture and media, to science and medicine. There is a vast catalogue of questions to make sure the game never gets boring.","https://play-lh.googleusercontent.com/oCwiRUt88SbDgOW1xBnHw9GweJCdzW_sqta-cPKP9MTC20LhfPVkZhotB0OR9zB6eH7g","GAME_TRIVIA"
"Everyday Puzzles: Mini Games","com.fanatee.keep","Everyday Puzzles - multiple games in one app!<br>A minigames hub with word games and puzzles.<br><br>Anygram, Hashtag, Crossword, Mini Crossword, Password, Tangle, Word Search, Cladder, and Sudoku.<br>Play the newest minigame: CONNECTED.<br><br>Play every day and keep your flame burning!<br>The FLAME represents your daily streak.<br>To light it up, play Everyday Puzzles or unlimited mode.<br>Every day you play and maintain your streak, your flame increases one level of brightness.<br><br>MISSIONS<br>Temporary and special events that enhance your achievements even more.<br>Complete them to gain experience and earn special badges!<br>Play puzzles to earn XP and unlock mission achievements.<br><br>XP LEVEL<br>The more you play, the more XP you earn. Complete daily challenges or finish missions to earn more XP.<br>With each new level, you earn more coins to continue having fun.<br><br>BADGES<br>Complete challenges and unlock achievements: Get rewarded for your skills with these exclusive badges!<br>Each badge has unique artwork - some are exclusive to limited events!<br>Collect them to showcase your skills and mastery of Everyday Puzzles.<br><br>SOCIAL<br>Don&#39;t play alone! ​​Like your friends&#39; achievements and earn coins!<br>Share your achievements with your friends and see if you&#39;re the best.<br>Show off your achievements through badges.<br><br>VIP<br>Become a subscriber to gain exclusive member perks<br>Play without ads and a chance to win more rewards!<br><br>DAILY AND UNLIMITED PUZZLES<br>Play daily puzzles to win more XP!<br>Play puzzles in unlimited mode <br>Or choose a date on the calendar to play past puzzles.<br><br>DARK MODE<br>Dark mode is available <br>Protect your eyes and play comfortably at night or in the morning while in bed.<br><br>CONSTANTLY UPDATED!<br><br>MANY GAMES IN ONE:<br><br>ANYGRAM<br>Unleash your anagram skills in this word puzzle. Connect the letters to discover as many words as possible and complete the board. It&#39;s like a word hunt in anagram form! Discover the hidden words and show off your vocabulary skills!<br><br>HASHTAG<br>Swipe and spell your way to victory! Drag and drop the letters in into spaces on the board to guess the word and solve the mystery of the #hashtag. No typing! <br><br>CROSSWORDS<br>Test your knowledge with this classic trivia word game, in both regular and mini versions! Need a little help? No problem! Use tips to save time and conquer the game like a pro!<br><br>PASSWORD<br>Do you have a way with words? Try this letter word game! You have six tries to guess the right word. Similar to Wordle. How many tries will it take? Test your skills and see the results!<br><br>TANGLE: PUZZLE WITH LETTERS<br>Unscramble the words in this mind-spinning challenge. Change one letter at a time until you solve the puzzle. Think you can you find the answer in the fewest moves?<br><br>WORD SEARCH: THEMED<br>Find the words by connecting the letters. Daily challenges feature themed puzzles, while unlimited mode features random word searches. Can you find all the words?<br><br>CONNECTED<br>Group words that have something in common!<br>In this innovative minigame, you are given 16 words and need to create four groups of four words each. These groups must be composed of words that have something in common. You have four chances to succeed.<br><br>CLADDER<br>Time to flex those vocabulary muscles with Cladder! Start with a hint and change one letter at a time to get the word right. Stuck on Cladder? No problem - you have two chances to jump and keep having fun!<br><br>SUDOKU<br>Give your brain a workout with this number puzzle. Place the numbers 1 to 9 in the grids and beat the challenge. It&#39;s all about logical reasoning and lots of fun while you play!<br><br>EVERYDAY PUZZLES IS A FREE GAME AND PERFECT HOBBY!<br>Produced by 5-star word game company Fanatee - creator of the free games CodyCross, Word Lanes, LunaCross, Stop and Stop 2!<br><br>You can read our privacy policy at https://fanatee.com/privacy-policy<br>You can read our terms of use at https://fanatee.com/terms-of-service","https://play-lh.googleusercontent.com/EpitBC00_s3NOPquI0Siv1OznLA9LL21D0G6D4c0C6QLqaOoOn3Fdo0nE8kvEpwHig","GAME_TRIVIA"
"Millionaire - Quiz & Trivia","com.nuomondo.millionaire.quiz","Millionaire - Quiz &amp; Trivia is a fun and entertaining game where you can test your IQ, memory, and general knowledge, show off your intelligence, education, and prove that you are clever!<br>It begins with easy questions and gets harder as you level up.<br>Play Millionaire - Quiz &amp; Trivia game and answer challenging questions from all categories of interest. Train your memory, logic, and educate yourself, if you are one who wants to be a millionaire club’s member. Challenge your friends and family in this trivia game! It is also for these players who wants to be rich, because you can win a virtual million.<br><br>Do you know where Mount Olympus is located? Or which birds can fly backwards? In this trivia game, you will find answers for many interesting, curious and rare questions.<br>You can also relax and forget about your daily worries by playing this stress-relieving and relaxing free quiz game.<br><br>Millionaire - Quiz &amp; Trivia game is especially fun to play with the whole family. Learn general knowledge, about art, sports, science &amp; more!<br>You will find yourself in the spotlight, feel like a player on the famous game for those who wish to be a millionaire. Also, it can be played offline and is a completely free game.<br><br>GAME FEATURES:<br>• More than 10,000 questions and answers from many areas, categories and difficulty levels that are updated weekly.<br>• Enjoyable learning experience even if you don’t know all the answers. Training of concentration, memory and attention skills.<br>• Play with your friends, family or just with strangers online in the “Duel” mode.<br>• Complete daily trivia challenges - only the smartest can do it.<br>• Standard four lifelines: public help, hide two wrong answers, celebrity advice, and question replacement.<br>• Try to take first place in the global leaderboards among the smartest players.<br>• Lots of engaging achievements and badges await the most persistent intellectual players.<br><br>This version of the fun trivia and quiz game has many advantages: a convenient and beautiful interface, thousands of newest, exciting questions, excellent animation, and sound effects will help you immerse yourself in the atmosphere of aspiration for the coveted title millionaire. And this makes it one of the best free quiz games.<br><br>This game starts with easy questions and with each new level you move on to more difficult ones. The more erudite you are and answer correctly, the more in-game money you get. Only 15 levels, the last prize is a million!<br>The last rounds can be very tricky, finding the right answer is difficult, and in order to win, you need to really turn on your intellect and be lucky.<br>Only those gifted who wants to be a millionaire for real will win. Become a trivia star!<br><br>Important: We don&#39;t offer real cash prizes, virtual millions can not be exchanged for money.","https://play-lh.googleusercontent.com/Sw6e7Qz4DeHQ0LQ8Ck3xuLgIBnDEWiOGoMbZezIvyvGsdXoVd36vQ7kG07BD_s2Mm9M","GAME_TRIVIA"
"Guess Their Answer - IQ Games","com.qoni.guesstheiranswer","Test your iq level &amp; crack trivia in quiz games and guess the answer guessing games! Some people have an amazing ability to guess their answers. They have a high iq level and are very good at knowing what others are thinking. If you are that kind of a person, this fun trivia games is just for you! This or that, choose the write option and answer the question in guess the answer. In this fun trivia games you need to guess what the other players answered to a certain question. It can be anything, so just say the first word that comes to your mind in quiz games. Then type your answer as fast as possible in this or that guessing games. Compare your reply with the answers in guessing games of the rest &amp; crack trivia in text games. Guess their answers, show your texting games skills to win the quiz games. Hundreds of trivia questions this or that options &amp; thousands of word games to guess. A mix of fun trivia games, word games, and quiz games. Show your texting skills and type words as fast as possible in word games Unlock 75+ costumes in trivia games Do you want to play this guessing quiz games online and see how many words you can guess? Play guess their answer guessing games and guess it away! You will love this addicting trivia/ word/ quiz app if you already play trivia games, quiz, tap, or word games like World Stack, Family Feud, Akinator, Geoguesser, Tot or Trivia, This or That, Guess Who, Whoo, Top 7 or Zoom Out 3D. Tap the Install button to start playing guess their answer quiz games now! Official Facebook: Link: https://m.facebook.com/TapNation-235177097407717/ Official Instagram: Link: https://www.instagram.com/tapnation.io/ Official Twitter: Link: https://twitter.com/TapNationGames Support: contact@tap-nation.io Privacy and Cookie Policy: Link: https://www.tap-nation.io/legal-notice/ Visit https: Link: //www.tap-nation.io/","https://play-lh.googleusercontent.com/uTKibweO2aCstXJ7jBNQtExaATWSX5XLs4FX9uJmOpHfiG0ytOipTVKjppqqQNBijTA","GAME_TRIVIA"
"Text or Die","com.fullfat.textordie","The longest answer wins! Answer each question with the longest answer you can think of to build your tower and escape the rising waters!  Text or Die is a typing game with a twist: you need to outlast your opponents and avoid getting eaten! This texting game has tons of brain-teasing and addicting typing practice!<br><br>Gameplay<br>•Join a tournament<br>•Start typing words<br>•Type the longest words and build the highest blocks<br>•Survive each round as the water rises<br>•Become the ultimate word text machine!<br><br>Game Features<br><br>• Unlock fantastic characters, items, and blocks as rewards in this taping game<br>• Can’t keep up with the others? Get a hint and keep typing words!<br>• No mercy! Call the pirates and watch your enemies sink!<br>• Bonus level: Type as many words as you can think of and get the grand prize! <br><br>If you want to improve your word guessing game, this is just a great time filler and an excellent typing practice. Texting games have never been so challenging and addictive! Have fun typing like a pro, and beating every tournament in one of the most popular typing games. <br><br>Become the master of fast typing in the open seas and enjoy this addicting word game for free, and we’ll be keeping an eye on your feedback for missing words to make it the best texting game ever. <br><br>Now, it’s time to text or die!","https://play-lh.googleusercontent.com/W9URy0jFlCjpPkOUXG1TSoCoE_j4iU5svNO5m-08JSbudou1t-UryPlA2GNj7tYsROcQ","GAME_TRIVIA"
"Popular Words: Family Game","com.unicostudio.popularwords","A new simple and fun word game emerges as a word trivia family game! Test your general knowledge, vocabulary, intelligence, and ingenuity with a relaxing design and gameplay. <br><br>If you are a word game fan, try this challenge, take the quizzes, and discover Popular Words. Find out the most popular answers to short everyday questions in life. Hours and hours of fun are guaranteed with this simple and addictive word trivia game! Get everyone&#39;s heads up in your family and ready to play this engaging family game of guessing words to fill in the blanks.<br><br>Your awareness of your daily routine will also increase with games for family. Additionally, researchers have found that adults who regularly solved word puzzles and trivia games requiring familiarity with a more extensive vocabulary might have better brain function later in life.<br><br>Popular Words is inspired by the TV shows such as America Says, Family Feud, and Jeopardy. You have to guess what most people say to certain questions. Each level presents a fill-in-the-blank question and five possible answers. There would be several correct answers, but you have to find the most common 5 of them whose first letters are shown to give players a hint. Blank length indicates the length of the correct word. If you like headbands games, people games and guess the word games you will enjoy this fun word trivia game too.<br><br>FEATURES<br>• Hundreds of unique questions, thousands of word challenges. <br>• Free Daily challenges and bonus rewards.<br>• Simple &amp; easy to play. Autocorrect system to help players in typing the answers.<br>• Level list to allow players to gain rewards for the completed chapters. <br>• Leaderboards to compete with others.<br>• Completely free to play word trivia. Guess up now!<br>• Boost brain functions and improve memory.<br>• Train your brain with addicting trivia games free to play.<br>• Enjoy fun family games and show games with family and friends.<br>• Test your knowledge and enjoy hours of entertainment with this trivia quiz game for the whole family.<br> <br>Gather your family and friends to play this word party game and recreate the popular TV shows in your house. Make the social gatherings exciting again! If you enjoy trivia quiz games and show games, bring your friends together and guess their answers in this fun trivia game for free.<br><br>Popular Words is developed by the creators of fan-favorite word games such as Word Pearls and Brain Test. Enjoy the next iteration of our rapidly expanding word game library. <br><br>Download for free now and start playing to have limitless fun, improve your knowledge, enhance your brain functions and discover yourself.","https://play-lh.googleusercontent.com/e8Il1tVofBfW5MYVaEHQqVuZR7zZo2azJ9_GNUNB1ah9_D5DOfKE5yXYBqaqi_N1Tw","GAME_TRIVIA"
"Deal To Be A Millionaire","com.niceteen.games.dtbam","How to become a Millionaire? Very hard in the real live but not easy in the: Deal To Be A Millionaire. You must think carefully to give a good answer for each round to get the biggest money as you can. The main target gets 1 million dollars.<br><br>NEWBIE GUIDE:<br><br>- The game has 16 identical sealed boxes.<br><br>- There are 16 boxes on the wings each containing an amount of money between 1p and $1 Million.<br><br>- At the start of the game, the player selects a numbered box at random.<br><br>- The player’s aim is to sell that box back to The Banker for the most amount of money possible.<br><br>-The independent adjudicator loads and seals all the boxes. No one but the independent adjudicator knows what is in the boxes.<br><br>- In the first round, the player must choose five boxes before the first offer from The Banker.<br><br>- The Banker places his opening offer into the capsule. If the player successfully predicts the opening offer (within 10%) they gain a one-time use of the Offer Button, which can be pressed at any time during the game. When pushed, The Banker must immediately call to make an offer.<br> <br>- MC asks, “Deal or No?” The player must answer, “Deal” to accept the offer or “No Deal” to decline the offer and carry on.<br><br>- Four boxes are opened in the second, third, fourth and fifth rounds, followed by the question from MC.<br><br>- If you decide to “No Deal” you will continue in this fashion until only two boxes remain.<br>- If you accept an offer by saying “Deal”, the game is still played out in exactly the same way, in order for the player to see what they could have won if they’d carried on.<br> <br>- When the last two boxes remain, The Banker will give his final offer. If you say “No Deal” you will then go through to the final box opening in live play. <br><br>Now you know the rules make sure you download play the game and give us your comment on the Facebook page: <br>https://www.facebook.com/Deal-To-Be-A-Millionaire-114377595923616/","https://play-lh.googleusercontent.com/5v9wntAn0mAdCgowe8zSjV_FFs8aSwy3RnOZp-6OgJf3AL_REut7vXbbTGnqXQkWTng","GAME_TRIVIA"
